2.180000,1.000301,1.001886,1.001295,2.180000,1.000633,1.000928
2.190000,1.000324,1.001904,1.001316,2.190000,1.000641,1.000935
2.200000,1.000346,1.001920,1.001335,2.200000,1.000647,1.000940
2.210000,1.000367,1.001933,1.001351,2.210000,1.000652,1.000943
2.220000,1.000387,1.001944,1.001365,2.220000,1.000656,1.000945
2.230000,1.000406,1.001952,1.001377,2.230000,1.000660,1.000945
2.240000,1.000424,1.001958,1.001387,2.240000,1.000662,1.000944
2.250000,1.000442,1.001961,1.001394,2.250000,1.000663,1.000942
2.260000,1.000458,1.001962,1.001399,2.260000,1.000664,1.000938
2.270000,1.000473,1.001961,1.001402,2.270000,1.000663,1.000933
2.280000,1.000487,1.001958,1.001402,2.280000,1.000661,1.000927
2.290000,1.000500,1.001952,1.001401,2.290000,1.000659,1.000919
2.300000,1.000512,1.001945,1.001397,2.300000,1.000655,1.000910
2.310000,1.000522,1.001935,1.001391,2.310000,1.000650,1.000900
2.320000,1.000531,1.001923,1.001383,2.320000,1.000645,1.000889
2.330000,1.000539,1.001908,1.001373,2.330000,1.000638,1.000877
2.340000,1.000546,1.001892,1.001361,2.340000,1.000631,1.000863
2.350000,1.000551,1.001874,1.001348,2.350000,1.000623,1.000849
2.360000,1.000556,1.001854,1.001332,2.360000,1.000613,1.000833
2.370000,1.000559,1.001832,1.001314,2.370000,1.000603,1.000817
2.380000,1.000560,1.001808,1.001295,2.380000,1.000593,1.000799
2.390000,1.000561,1.001783,1.001274,2.390000,1.000581,1.000781
2.400000,1.000560,1.001755,1.001251,2.400000,1.000569,1.000762
2.410000,1.000559,1.001726,1.001227,2.410000,1.000555,1.000742
2.420000,1.000556,1.001695,1.001201,2.420000,1.000542,1.000721
2.430000,1.000552,1.001663,1.001173,2.430000,1.000527,1.000699
2.440000,1.000547,1.001629,1.001144,2.440000,1.000512,1.000677
2.450000,1.000542,1.001594,1.001114,2.450000,1.000497,1.000653
2.460000,1.000535,1.001558,1.001082,2.460000,1.000481,1.000629
2.470000,1.000527,1.001520,1.001049,2.470000,1.000464,1.000605
2.480000,1.000518,1.001480,1.001015,2.480000,1.000447,1.000580
2.490000,1.000508,1.001440,1.000979,2.490000,1.000430,1.000554
2.500000,1.000498,1.001399,1.000943,2.500000,1.000412,1.000528
2.510000,1.000487,1.001356,1.000906,2.510000,1.000394,1.000501
2.520000,1.000475,1.001313,1.000867,2.520000,1.000375,1.000474
2.530000,1.000462,1.001268,1.000828,2.530000,1.000357,1.000447
2.540000,1.000448,1.001223,1.000788,2.540000,1.000338,1.000419
2.550000,1.000434,1.001177,1.000747,2.550000,1.000319,1.000390
2.560000,1.000419,1.001130,1.000706,2.560000,1.000300,1.000362
2.570000,1.000404,1.001083,1.000664,2.570000,1.000281,1.000333
2.580000,1.000388,1.001035,1.000621,2.580000,1.000262,1.000304
2.590000,1.000372,1.000986,1.000578,2.590000,1.000243,1.000274
2.600000,1.000355,1.000938,1.000535,2.600000,1.000224,1.000245
2.610000,1.000338,1.000888,1.000491,2.610000,1.000205,1.000215
2.620000,1.000320,1.000839,1.000447,2.620000,1.000186,1.000186
2.630000,1.000302,1.000789,1.000403,2.630000,1.000168,1.000156
2.640000,1.000284,1.000739,1.000359,2.640000,1.000150,1.000126
2.650000,1.000265,1.000689,1.000315,2.650000,1.000131,1.000097
2.660000,1.000247,1.000639,1.000270,2.660000,1.000114,1.000067
